1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 4184178.8),(2 12450979),(3 24382762),(4 35133184),(5 46932436),(6 60867730),(7 73330424),(8 85099040),(9 96381760),(10 107573920),(11 120219400),(12 131013336),(13 141896060),(14 152926190),(15 165990270),(16 178502100),(17 191684660),(18 204101630),(19 217991890),(20 231326640),(21 243724620),(22 253546620),(23 266005330),(24 274305820),(25 280109150),(26 284397150),(27 286834940),(28 288486240),(29 291743520),(30 296346400),(31 300996960),(32 305984600),(33 312471680),(34 318881760),(35 325030820),(36 332459260),(37 341202850),(38 349951870),(39 357995620),(40 366521200),(41 377236830),(42 393001630),(43 408133150),(44 422877100),(45 437044320),(46 446527140),(47 455175900),(48 465182240),(49 474527140),(50 483001600),(51 494497380),(52 503684860),(53 510216060),(54 514131300),(55 519227040),(56 526966530),(57 537824300),(58 548788700),(59 558814700),(60 567345100),(61 576145600),(62 584371300),(63 592581760),(64 597904400),(65 600478000),(66 601488600),(67 602650940),(68 600272830),(69 600270600),(70 607038000),(71 615200300),(72 618480830),(73 618012400),(74 616123140),(75 610933700),(76 608695940),(77 599969860),(78 587476700),(79 576124200),
(1 3160835.8),(2 7708378.5),(3 12255039),(4 14876302),(5 16702172),(6 17655810),(7 17782928),(8 16780204),(9 16542778),(10 16801478),(11 17156396),(12 17216180),(13 17148684),(14 17244232),(15 17006496),(16 16612497),(17 15966598),(18 15375944),(19 14965869),(20 14965315),(21 15139897),(22 15054017),(23 15190232),(24 15624278),(25 16433617),(26 17191210),(27 17446426),(28 18040310),(29 18706190),(30 18490940),(31 18116482),(32 17999380),(33 17865058),(34 17530156),(35 16930846),(36 16579492),(37 15882915),(38 15632895),(39 15528851),(40 15856597),(41 16201885),(42 16210061),(43 16033999),(44 16185670),(45 16704110),(46 16888386),(47 16904142),(48 17228148),(49 17637196),(50 18061744),(51 18639920),(52 18956784),(53 19352954),(54 19692474),(55 19558920),(56 19115958),(57 18835174),(58 18690106),(59 18554278),(60 18299778),(61 17873230),(62 17380492),(63 16921714),(64 16614483),(65 16700957),(66 16911500),(67 17297388),(68 17403066),(69 17560464),(70 17688668),(71 17715938),(72 17648010),(73 17226132),(74 16547940),(75 15802212),(76 15424737),(77 15527591),(78 16058883),(79 16520061),
(1 3001499.3),(2 6985360),(3 10475126),(4 12113960),(5 12734392),(6 13291865),(7 14088739),(8 13882976),(9 13065072),(10 12987271),(11 13314847),(12 13936108),(13 14234577),(14 14675093),(15 15014109),(16 15535048),(17 15509496),(18 15331549),(19 14908392),(20 15059128),(21 15353651),(22 15372253),(23 15190331),(24 14894435),(25 14810113),(26 15268099),(27 15538848),(28 15559429),(29 15231000),(30 14880809),(31 14737745),(32 14532533),(33 14345841),(34 14141331),(35 14128888),(36 14217525),(37 14108611),(38 14214001),(39 14268991),(40 14197619),(41 14043797),(42 13755949),(43 13399592),(44 13412611),(45 13658817),(46 13956940),(47 14359864),(48 14583391),(49 14899945),(50 15430059),(51 15887931),(52 16120000),(53 16105983),(54 16123059),(55 16095720),(56 15970093),(57 16146325),(58 16308187),(59 16233837),(60 15939936),(61 15726908),(62 15281349),(63 14832860),(64 14512925),(65 14348199),(66 14183804),(67 14155643),(68 13994599),(69 13725793),(70 13753135),(71 14200220),(72 14385627),(73 14224317),(74 13872819),(75 13418768),(76 13596621),(77 13702755),(78 13820527),(79 14078735),
(1 3066091.5),(2 7367446),(3 11008713),(4 12516018),(5 13389078),(6 14220113),(7 14293939),(8 14407284),(9 13835899),(10 13113843),(11 13094472),(12 13540296),(13 13810131),(14 13387827),(15 13333576),(16 13307592),(17 13396188),(18 14023795),(19 14676915),(20 15138227),(21 15071292),(22 14759695),(23 15325505),(24 15644424),(25 15680236),(26 15364460),(27 15341245),(28 15335805),(29 15835067),(30 16046748),(31 15841841),(32 15681034),(33 15669704),(34 15577507),(35 15603241),(36 15350629),(37 15541427),(38 15507922),(39 15554844),(40 14889788),(41 14216809),(42 14027267),(43 14459153),(44 15015574),(45 15421193),(46 15710414),(47 15779444),(48 15689577),(49 15513321),(50 15297085),(51 15070026),(52 14760612),(53 14449655),(54 14327196),(55 14114856),(56 13742508),(57 13998182),(58 14340954),(59 14372296),(60 14167997),(61 13971139),(62 13659293),(63 13247150),(64 12966993),(65 13082799),(66 13218281),(67 13289690),(68 13240986),(69 13321932),(70 13459739),(71 12952265),(72 12796084),(73 12936175),(74 12960127),(75 12966016),(76 13099186),(77 13178289),(78 13522259),(79 13797492),
(1 3085599),(2 6799113.5),(3 10137862),(4 11320517),(5 11588667),(6 11897130),(7 11338675),(8 10872022),(9 10877510),(10 11247432),(11 11350611),(12 11583162),(13 11914499),(14 11938499),(15 12259466),(16 12259064),(17 12154374),(18 12168128),(19 12205088),(20 11963404),(21 12327450),(22 12995291),(23 13663736),(24 13709806),(25 13135009),(26 12656515),(27 12408653),(28 12460929),(29 12825445),(30 13020892),(31 13185604),(32 13345306),(33 13296708),(34 13022596),(35 13053087),(36 13110752),(37 13331197),(38 13311645),(39 13055195),(40 12912296),(41 12628241),(42 12492776),(43 12369554),(44 11975091),(45 11566996),(46 11439278),(47 11640673),(48 12084911),(49 12672230),(50 13005778),(51 13336493),(52 13327464),(53 13191597),(54 13310431),(55 13474231),(56 13533500),(57 13505763),(58 13557430),(59 13603619),(60 13617316),(61 13584221),(62 13310931),(63 12931100),(64 12489599),(65 12111432),(66 11804029),(67 11472858),(68 11192870),(69 11236462),(70 11404209),(71 11655058),(72 11781539),(73 11635014),(74 11664887),(75 11679346),(76 11765061),(77 11877789),(78 12177069),(79 12143546),
(1 3291410.3),(2 7131278),(3 9545826),(4 10123205),(5 10508351),(6 10953150),(7 10826202),(8 10662200),(9 11368460),(10 11527135),(11 12019615),(12 12233268),(13 11976804),(14 11905024),(15 11284007),(16 11103055),(17 11252844),(18 11395048),(19 11615989),(20 11779550),(21 12361819),(22 12684653),(23 12689374),(24 12789901),(25 12674772),(26 12399593),(27 12043693),(28 11637528),(29 11558312),(30 11450344),(31 11619833),(32 11830616),(33 11676575),(34 11309267),(35 10882119),(36 10745190),(37 10733011),(38 10709879),(39 10987215),(40 11144986),(41 11123045),(42 10948644),(43 10842129),(44 10689278),(45 10688719),(46 10769189),(47 11135339),(48 11653353),(49 11820405),(50 12043163),(51 12455831),(52 12591953),(53 12356423),(54 12124055),(55 11961454),(56 12046994),(57 11983602),(58 12219205),(59 12390433),(60 12351348),(61 12220658),(62 12050844),(63 11791865),(64 11800434),(65 11997256),(66 12274675),(67 12438867),(68 12015118),(69 11523447),(70 11421555),(71 11074733),(72 10681762),(73 10267155),(74 10138596),(75 10352175),(76 10606552),(77 10749042),(78 10742699),(79 10887735),
(1 2758841.5),(2 5879072),(3 8079639),(4 8798677),(5 9447733),(6 9672223),(7 9671430),(8 9445437),(9 9623307),(10 9866547),(11 10037129),(12 10267465),(13 10573376),(14 10674667),(15 10605602),(16 10402509),(17 10396625),(18 10360371),(19 10232656),(20 9938729),(21 9882345),(22 9925273),(23 9912497),(24 9835850),(25 9978331),(26 9891422),(27 9694591),(28 9449079),(29 9657933),(30 9672804),(31 9723521),(32 9724764),(33 9347001),(34 9215216),(35 9250052),(36 9192405),(37 9090417),(38 8876235),(39 8599152),(40 8277584.5),(41 8034687.5),(42 7964581),(43 7948239.5),(44 7894826.5),(45 7937259),(46 8074087.5),(47 8325566.5),(48 8603444),(49 8919361),(50 9035475),(51 9073593),(52 9222499),(53 9327788),(54 9223302),(55 9158306),(56 8897947),(57 8637900),(58 8621836),(59 8678737),(60 8865502),(61 9139241),(62 9152983),(63 9077047),(64 9155861),(65 9192621),(66 9441436),(67 9665073),(68 9764437),(69 9669088),(70 9386735),(71 9095793),(72 9082423),(73 9134180),(74 9057355),(75 9020997),(76 9068089),(77 9445681),(78 9850223),(79 10096578),
(1 2570722),(2 5385093),(3 6893933.5),(4 7321733),(5 7649189.5),(6 7898417),(7 7994272),(8 7510556.5),(9 7849927),(10 8011291.5),(11 8068887),(12 7899493),(13 7801868.5),(14 8109231.5),(15 8175421),(16 8058853),(17 8234409.5),(18 8352214),(19 8350237),(20 8668462),(21 8803798),(22 8610835),(23 8321024),(24 8091333.5),(25 7951303.5),(26 7953929),(27 8086711.5),(28 8322240),(29 8402469),(30 8739397),(31 9200267),(32 9236862),(33 9150669),(34 8905310),(35 8851324),(36 8866666),(37 8478375),(38 8050021),(39 7952269.5),(40 7710795),(41 7474076.5),(42 7505032.5),(43 7770172),(44 7967405.5),(45 7978253),(46 8015820.5),(47 8032734.5),(48 7906277.5),(49 7717198),(50 7842527),(51 7987725),(52 7907378.5),(53 7692411),(54 7785441),(55 7728702),(56 7619055),(57 7568518.5),(58 7640468.5),(59 7819882.5),(60 7745493.5),(61 7464821),(62 7218658),(63 6925372),(64 7027058.5),(65 7175170),(66 7544418),(67 7783524.5),(68 7816792.5),(69 7760895),(70 7819236),(71 7641811.5),(72 7370593),(73 7244511),(74 7322012),(75 7462783.5),(76 7489185),(77 7519187.5),(78 7503625),(79 7599727.5),
(1 2453529.8),(2 4960380.5),(3 6108328.5),(4 6239926),(5 6694823),(6 7082787),(7 6759502),(8 6217458),(9 6159876),(10 6199288),(11 6306557),(12 6394796.5),(13 6503544),(14 6630999),(15 6814341.5),(16 7223416),(17 7388803),(18 7253039.5),(19 7342157.5),(20 7244398.5),(21 6868925),(22 6821247.5),(23 7057733),(24 7221032),(25 7100992.5),(26 6977804.5),(27 6857740),(28 6950753.5),(29 7093700),(30 7209679.5),(31 7305379.5),(32 7282203),(33 7141296),(34 6871548),(35 6774267.5),(36 6883038),(37 6826103.5),(38 6804362.5),(39 6767855.5),(40 6574787),(41 6600835),(42 6553874.5),(43 6548125),(44 6551376.5),(45 6554631.5),(46 6445284),(47 6550285),(48 6807363),(49 7103406.5),(50 7109909),(51 6938772.5),(52 6738299),(53 6679375.5),(54 6769371),(55 6873256.5),(56 6925557.5),(57 6867087),(58 6870882),(59 6840398.5),(60 6780150),(61 6728784.5),(62 6603778),(63 6492091),(64 6394035),(65 6376394),(66 6379000.5),(67 6498467),(68 6567154.5),(69 6655604.5),(70 6534237),(71 6848009),(72 7045623),(73 7091670.5),(74 7084725),(75 6966972.5),(76 6805756),(77 6537132),(78 6456979.5),(79 6464858.5),
(1 2288996.3),(2 4391643),(3 5206728.5),(4 5484081.5),(5 5743291),(6 5830347),(7 5580970.5),(8 5728262),(9 6095257.5),(10 6271829),(11 6768925),(12 6981705.5),(13 6831385),(14 6501096),(15 6514614),(16 6570891),(17 6684170),(18 6829922),(19 6793849.5),(20 6842355),(21 6687370.5),(22 6647598.5),(23 6698337),(24 6622552),(25 6439851.5),(26 6384509),(27 6477417),(28 6564663.5),(29 6588496.5),(30 6568127.5),(31 6393540),(32 6250370),(33 6118492),(34 6060707),(35 6064689),(36 6007434),(37 5828090),(38 5779214),(39 5716875.5),(40 5635419),(41 5499032),(42 5408689.5),(43 5366932),(44 5424548),(45 5566524),(46 5604769),(47 5630486),(48 5835168.5),(49 5969324),(50 6234548),(51 6178989.5),(52 6165945),(53 6314734),(54 6409522),(55 6483212.5),(56 6471215),(57 6336949),(58 6398055.5),(59 6449606),(60 6360413.5),(61 6081882),(62 5910100),(63 6023230.5),(64 6136994),(65 6185814),(66 5966971.5),(67 5956575),(68 6134205.5),(69 6140117),(70 6043448),(71 6158285.5),(72 6373737),(73 6737232),(74 6894337),(75 7003054),(76 7040696),(77 6760204),(78 6434166),(79 6180612),
(1 2145490),(2 4215397),(3 5146337.5),(4 5425878),(5 5542011),(6 5547670),(7 5539213),(8 5472517),(9 5803664.5),(10 5741121.5),(11 5685928),(12 5579701),(13 5701168),(14 5809340),(15 5916943.5),(16 5895512.5),(17 6005041),(18 6053221),(19 6013277.5),(20 5903483),(21 5808777.5),(22 5540037),(23 5459424),(24 5372137.5),(25 5270005),(26 5235501.5),(27 5368058.5),(28 5408389.5),(29 5403606.5),(30 5524443),(31 5357806),(32 5175553.5),(33 5157494.5),(34 5312691),(35 5450699),(36 5370476),(37 5338558.5),(38 5407375.5),(39 5494255.5),(40 5462609.5),(41 5494280.5),(42 5410941),(43 5280014),(44 5315783),(45 5338097.5),(46 5217809),(47 5056145),(48 4943498.5),(49 4853604),(50 4912110.5),(51 4915469.5),(52 5032186),(53 5256804.5),(54 5292976.5),(55 5233928.5),(56 5159462),(57 5146910.5),(58 5169686.5),(59 5127406),(60 5014623.5),(61 4902686.5),(62 4890166.5),(63 5037668),(64 5071327),(65 5073811.5),(66 5127841),(67 5256830.5),(68 5259171.5),(69 5244541),(70 5370503),(71 5159593),(72 5099946.5),(73 5130347.5),(74 5174804),(75 5167901.5),(76 5060449),(77 5071789),(78 5052047.5),(79 4881891.5),
(1 2128099.3),(2 3865387),(3 4500292),(4 4900709),(5 5190563),(6 5115245),(7 5068948),(8 5179539),(9 5417612),(10 5563406.5),(11 5483829.5),(12 5548951),(13 5584589.5),(14 5588018.5),(15 5561602.5),(16 5502743),(17 5521898.5),(18 5513912),(19 5531276),(20 5375802.5),(21 5133499.5),(22 4976245),(23 4830667.5),(24 4745083.5),(25 4794713),(26 4670221.5),(27 4815667),(28 5048813),(29 4882865.5),(30 4809818.5),(31 4892521),(32 4965545.5),(33 4876224.5),(34 4967656),(35 4999358),(36 4962570),(37 4974167.5),(38 5025481.5),(39 5002963.5),(40 4847859),(41 4729773.5),(42 4705214),(43 4604898.5),(44 4555066.5),(45 4649530.5),(46 4629165.5),(47 4528135),(48 4428878.5),(49 4457906.5),(50 4668770),(51 4874758.5),(52 5100216),(53 5072600),(54 5011831),(55 5066750),(56 5234465.5),(57 5157515.5),(58 4930286),(59 4710312),(60 4613223.5),(61 4641618),(62 4613443.5),(63 4643060),(64 4706836),(65 4818530.5),(66 4881458.5),(67 4916387.5),(68 4823965.5),(69 4737153),(70 4652259),(71 4643716.5),(72 4945376.5),(73 5238806.5),(74 5342457),(75 5196452.5),(76 5002731.5),(77 5001342),(78 4997455.5),(79 4969286.5),
(1 1914395.4),(2 3421420.5),(3 4158330.3),(4 4503936.5),(5 4751992),(6 4960042),(7 4710846.5),(8 4786862.5),(9 4963498),(10 5064818),(11 4941986.5),(12 4881171),(13 4893930),(14 4853621),(15 4891784.5),(16 4904062.5),(17 4852332),(18 4733914),(19 4710245.5),(20 4453277.5),(21 4373938),(22 4262918),(23 4205374.5),(24 4240048),(25 4385493.5),(26 4423222.5),(27 4585686.5),(28 4571868.5),(29 4475871),(30 4461500),(31 4478115),(32 4446447.5),(33 4397588.5),(34 4490428),(35 4676560.5),(36 4697770),(37 4746020.5),(38 4813546),(39 4912551.5),(40 4947822),(41 4778041.5),(42 4811834),(43 4833750),(44 4783619.5),(45 4805796),(46 4896245),(47 4849559),(48 4753023),(49 4704198),(50 4645299.5),(51 4789466),(52 4988179),(53 5195289.5),(54 5108148),(55 5101638),(56 5065766.5),(57 5054807.5),(58 4931539.5),(59 4677616),(60 4437173.5),(61 4310474),(62 4381658),(63 4380722),(64 4424201),(65 4399036),(66 4370272),(67 4318496),(68 4437916),(69 4576869),(70 4731989.5),(71 4774299.5),(72 4733656.5),(73 4692662),(74 4704450.5),(75 4699902),(76 4575353),(77 4516571.5),(78 4436135.5),(79 4427006),
(1 1829964.5),(2 3109578.8),(3 3597207.8),(4 3828229.3),(5 3855807.3),(6 3889052.8),(7 3728022.8),(8 3752127.3),(9 3798158.3),(10 3892096.8),(11 3919592.3),(12 4066257.8),(13 4142262.3),(14 3914458.8),(15 3887822.3),(16 3940364.3),(17 3864612.8),(18 3809948.8),(19 3765924.5),(20 3801433.3),(21 3891457.5),(22 3907819.5),(23 3966814.5),(24 3856719.8),(25 3825015),(26 3903943.5),(27 3899709.8),(28 3953699),(29 3939428),(30 4014713.3),(31 4232542),(32 4315954.5),(33 4157113.3),(34 4211697),(35 4143112.3),(36 4239707),(37 4227453.5),(38 4099513),(39 4164898.3),(40 4048474.8),(41 3781520.3),(42 3734637),(43 3815687),(44 3773101.8),(45 3659399.5),(46 3787564),(47 3875431),(48 3755083.5),(49 3788597.5),(50 3988277.3),(51 4034885.5),(52 4034647),(53 3999366),(54 4021988.8),(55 4025941.3),(56 4021314.3),(57 3972497.8),(58 3942773.3),(59 4002032),(60 3972858.8),(61 3927070.5),(62 3866995.3),(63 3808432.3),(64 3690984.3),(65 3641536.3),(66 3639618.3),(67 3648002.5),(68 3590075.5),(69 3628010),(70 3612958.5),(71 3602937.8),(72 3605278.3),(73 3537759.3),(74 3548191.3),(75 3496509),(76 3478738.5),(77 3541020.3),(78 3354522.8),(79 3421945.3),
(1 1694800),(2 2886295),(3 3240972),(4 3442549.3),(5 3518119.5),(6 3488700.8),(7 3445613.5),(8 3526593.8),(9 3429908),(10 3389277.3),(11 3531308.8),(12 3664094.3),(13 3736882.5),(14 3679701.3),(15 3597506.8),(16 3530193.8),(17 3480925.3),(18 3436902.8),(19 3380341.3),(20 3388766.5),(21 3347407),(22 3402645),(23 3435013),(24 3397555.5),(25 3334352.3),(26 3319643.8),(27 3280212.5),(28 3261262.3),(29 3306641.8),(30 3454437),(31 3524165.3),(32 3514322.5),(33 3586871),(34 3729359.8),(35 3740271.8),(36 3573297.8),(37 3462871.5),(38 3407865),(39 3410816.8),(40 3506146.3),(41 3469772.5),(42 3422855),(43 3498876),(44 3528745.3),(45 3533905.8),(46 3559851.5),(47 3507039),(48 3523071.3),(49 3455692.5),(50 3444169.5),(51 3464280.3),(52 3472054),(53 3376079.8),(54 3402848.3),(55 3428847.8),(56 3464820),(57 3532032.8),(58 3570072.5),(59 3552007.8),(60 3585375.3),(61 3658978.3),(62 3654236.5),(63 3572468.5),(64 3518464.3),(65 3567862.8),(66 3598311.5),(67 3553484.8),(68 3545054.5),(69 3611498),(70 3544401.5),(71 3499755.5),(72 3450622.3),(73 3410619.8),(74 3366570.3),(75 3389832.5),(76 3414301.5),(77 3450308.3),(78 3417450.8),(79 3372870.5),
(1 1516149),(2 2653687.8),(3 3015073),(4 3135678.5),(5 3179900.8),(6 3310167),(7 3372033.8),(8 3337513.3),(9 3235326.5),(10 3225906.5),(11 3149708),(12 3189044),(13 3318079),(14 3426370.3),(15 3359090.8),(16 3273671.8),(17 3282501),(18 3360800.8),(19 3348927.8),(20 3394587),(21 3282691.5),(22 3305070.5),(23 3339646.5),(24 3278482.5),(25 3265689.5),(26 3251401.5),(27 3297588.5),(28 3161431.5),(29 3081500.8),(30 3193368.3),(31 3407782),(32 3413854.3),(33 3363552.3),(34 3317007.3),(35 3237604.3),(36 3160151.8),(37 3184177),(38 3176469.3),(39 3228725.3),(40 3242289),(41 3254353),(42 3231020.8),(43 3223640.3),(44 3143747.3),(45 3090278),(46 3066213.3),(47 3006372.3),(48 3041203.3),(49 3009067.5),(50 2982104.3),(51 3034809.5),(52 3133924.3),(53 3214207.8),(54 3271317.3),(55 3349475.5),(56 3279085.5),(57 3287231.3),(58 3347072),(59 3329371.8),(60 3228556.8),(61 3173394.8),(62 3217897.3),(63 3244883.3),(64 3228859.8),(65 3253445.8),(66 3246214.5),(67 3202710.8),(68 3225750.8),(69 3226307.5),(70 3127803),(71 3113021.3),(72 3115148.5),(73 3191535.8),(74 3236876),(75 3207844.3),(76 3132074.8),(77 3113351.8),(78 3099321.3),(79 3108178.5),
(1 1387266.6),(2 2398436),(3 2933973),(4 3139885),(5 3020205.5),(6 2988097.3),(7 3095005.3),(8 3072404.3),(9 2991830),(10 2968789),(11 2941761.5),(12 3041491),(13 3206259.5),(14 3353962),(15 3285225.5),(16 3131484.3),(17 3218471.5),(18 3214806),(19 3150006.8),(20 3134756.3),(21 3041563),(22 3085018.8),(23 3078838.5),(24 3076190),(25 3104719.5),(26 3067159.5),(27 3075528.8),(28 2940135.8),(29 2849034),(30 2926243.5),(31 3135644.5),(32 3159576.5),(33 3105507),(34 3082403.5),(35 3103786.3),(36 3126767),(37 3148958.5),(38 3104216.8),(39 3080854.8),(40 3020008.8),(41 2982710.8),(42 3097931.5),(43 3066957.5),(44 3032254.5),(45 2986006.8),(46 2997763.3),(47 3004105.3),(48 3041447.5),(49 3030213),(50 3052306),(51 3079609.5),(52 3153552),(53 3204777.5),(54 3210211.5),(55 3207018),(56 3222219.8),(57 3150342),(58 3110537.3),(59 3143863.8),(60 3099866.8),(61 3001686),(62 2936346.5),(63 2954568),(64 3039138.3),(65 3126145.3),(66 3091131.5),(67 3008517),(68 2865784.5),(69 2871752.8),(70 2995510.5),(71 2904376.8),(72 2902211.8),(73 2989571),(74 3138709),(75 3191789.3),(76 3131018.8),(77 3125927.3),(78 3155772.8),(79 3113418),
(1 1197441.4),(2 1997793.1),(3 2311633),(4 2402020.3),(5 2415868.5),(6 2528270.5),(7 2434357.8),(8 2448887),(9 2390248.5),(10 2397275.5),(11 2543166.3),(12 2579269),(13 2651676.5),(14 2619150.3),(15 2459912.3),(16 2400807.5),(17 2464683),(18 2493391),(19 2534197.3),(20 2486022.8),(21 2344148),(22 2317751.8),(23 2468353.5),(24 2472085.3),(25 2495225),(26 2402528.3),(27 2431666),(28 2382612.5),(29 2318007.5),(30 2349314.3),(31 2476946),(32 2608908.5),(33 2553944.8),(34 2552382.5),(35 2484172),(36 2429628.5),(37 2410407.3),(38 2385854),(39 2344775),(40 2454202.3),(41 2443371.8),(42 2490496.3),(43 2523396.5),(44 2610642.5),(45 2518691.8),(46 2463415.5),(47 2452871.5),(48 2554569.5),(49 2517202.8),(50 2534977.5),(51 2676362.3),(52 2739697),(53 2676465),(54 2655252.3),(55 2628641.5),(56 2492603.5),(57 2512981.8),(58 2522751),(59 2525164.5),(60 2556314.3),(61 2482125),(62 2386801.5),(63 2281361.8),(64 2277970.3),(65 2312477.5),(66 2289200.8),(67 2329164.3),(68 2372541.5),(69 2449369.5),(70 2536570.8),(71 2431731.3),(72 2319590.8),(73 2345426.3),(74 2381678.5),(75 2421137.5),(76 2392102.8),(77 2401059.5),(78 2452796.5),(79 2434578.8),
(1 1177489.4),(2 1859326.6),(3 2045099.5),(4 2115556),(5 2076968.1),(6 2120663),(7 2138289),(8 2119491.8),(9 2188942.8),(10 2157039),(11 2252602),(12 2244199.8),(13 2231378.5),(14 2194698.8),(15 2185854),(16 2194726),(17 2202850.5),(18 2240773.3),(19 2235998.5),(20 2218350.5),(21 2248050.3),(22 2197623),(23 2059455.6),(24 2018047.6),(25 2122242),(26 2184660),(27 2248396.5),(28 2178327.8),(29 2211351.3),(30 2262734),(31 2202558.5),(32 2162911.3),(33 2160714.8),(34 2170754.3),(35 2136758.5),(36 2038294.8),(37 1997664.1),(38 2008632.6),(39 2046916.3),(40 2061399.3),(41 2093664),(42 2045286.9),(43 2001999.6),(44 2043976.6),(45 2071661.1),(46 2105911),(47 2154292.5),(48 2204786.8),(49 2135431),(50 2127581.8),(51 2198027.3),(52 2182595.5),(53 2215670.3),(54 2263286),(55 2287567.5),(56 2243340.8),(57 2313296),(58 2332340),(59 2262260),(60 2234837.3),(61 2232819.5),(62 2269299.8),(63 2248598.3),(64 2252508.3),(65 2254344.3),(66 2311699.8),(67 2338388.5),(68 2279560.5),(69 2233783.5),(70 2241962.3),(71 2184526.5),(72 2184367.8),(73 2200731.3),(74 2240236.3),(75 2305974.3),(76 2254832.3),(77 2194511.8),(78 2211905.3),(79 2203315),
